,seconds_elapsed,z,y,x
1570,25.014861572265627,-4.475120068,0.2465397119522094,-1.73820734
1571,25.030639404296878,-5.639812946,0.3029600977897644,-1.604979873
1572,25.046569580078124,-5.390069008,0.5959348678588867,-1.266288757
1573,25.062346923828127,-5.426269054,0.6376320123672485,-0.652714372
1574,25.07815502929688,-4.875247002,-0.128574789,0.052242637
1575,25.09399365234375,-1.419965744,0.1537695527076721,0.5405547618865967
1576,25.109771240234377,-2.993047714,0.3478342294692993,0.9871889352798462
1577,25.125640380859377,-0.310738564,1.2692821025848389,0.380351186
1578,25.141448486328127,-0.116283417,1.4572384357452393,0.3725416660308838
1579,25.15725659179688,2.254075050354004,1.4276714324951172,1.5860273838043213
1580,25.17312598,1.9513072967529297,1.448799729347229,2.492696762084961
1581,25.18890332,0.963531494,1.720628023147583,1.9790445566177368
1582,25.204802978515627,0.7124118804931641,1.6274988651275637,0.3075121641159057
1583,25.22058056640625,1.5309333801269531,1.441312551498413,-0.638412774
1584,25.236388916015624,5.844581604003906,1.2122366428375244,-0.847245932
1585,25.252319091796878,10.354084014892578,1.480695724487305,-1.232109904
1586,25.26809643554688,6.952847480773926,0.892119288,-0.945864916
1587,25.28396557617188,5.277688980102539,0.2802900373935699,-0.759799838
1588,25.29974316,2.6269187927246094,-0.389079869,-1.068951964
1589,25.31558203,2.0056047439575195,-1.293171644,-0.560246229
1590,25.331450927734377,3.669976234436035,-2.483789921,1.354978084564209
1591,25.34728955078125,3.235693932,-2.975333214,1.7185676097869873
1592,25.363097900390624,-0.325105667,-2.548920631,0.7988036870956421
1593,25.37893627929688,-1.913527966,-1.822418332,-0.464663386
1594,25.39477514648437,-2.674893856,-1.201302767,-3.427791119
1595,25.41058301,-0.407171249,0.4777089953422546,-6.482744217
1596,25.426360595703127,0.6655950546264648,-1.898645401,-1.226682663
1597,25.44226025390625,-1.388571739,-1.83311224,-0.333817184
