"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
1.950376188E3,6.502015719E1,2.550896509E1,2.097090376E1,3.843902588E1,1.360000014E0,1.816000061E2,5.784026363E0,3.790092468E0,2.500000000E0,3.000000000E1
1.951381207E3,6.502014138E1,2.550896323E1,2.124282107E1,3.871093750E1,1.769999981E0,1.830000000E2,5.785880408E0,3.790092468E0,2.500000000E0,3.000000000E1
1.952372534E3,6.502012473E1,2.550896112E1,2.081533684E1,3.828344727E1,1.639999986E0,1.838000031E2,5.787605329E0,3.790092468E0,2.500000000E0,3.000000000E1
1.953377400E3,6.502010922E1,2.550896045E1,2.045615040E1,3.792425537E1,1.570000052E0,1.803000031E2,5.789392500E0,3.790092468E0,2.500000000E0,3.000000000E1
1.954374102E3,6.502009315E1,2.550895979E1,2.029911259E1,3.776721191E1,1.720000029E0,1.836999969E2,5.791167265E0,3.790092468E0,2.500000000E0,3.000000000E1
1.955378325E3,6.502007719E1,2.550895940E1,2.026762403E1,3.773571777E1,1.570000052E0,1.823999939E2,5.792837458E0,3.790092468E0,2.500000000E0,3.000000000E1
1.956376350E3,6.502006217E1,2.550895914E1,2.018541491E1,3.765350342E1,1.580000043E0,1.826000061E2,5.794605416E0,3.790092468E0,2.500000000E0,3.000000000E1
1.957376182E3,6.502004628E1,2.550895783E1,2.039971500E1,3.786779785E1,1.730000019E0,1.836000061E2,5.796375703E0,3.790092468E0,2.500000000E0,3.000000000E1
1.958373904E3,6.502003036E1,2.550895751E1,2.014624156E1,3.761431885E1,1.600000024E0,1.823000031E2,5.798070101E0,3.790092468E0,2.500000000E0,3.000000000E1
1.959376941E3,6.502001515E1,2.550895532E1,2.015100782E1,3.761907959E1,1.559999943E0,1.853999939E2,5.799836685E0,3.790092468E0,2.500000000E0,3.000000000E1
1.960375127E3,6.501999931E1,2.550895242E1,1.996796920E1,3.743603516E1,1.740000010E0,1.823999939E2,5.801574060E0,3.790092468E0,2.500000000E0,3.000000000E1
1.961376925E3,6.501998374E1,2.550894933E1,2.001735238E1,3.748541260E1,1.590000033E0,1.848000031E2,5.803238207E0,3.790092468E0,2.500000000E0,3.000000000E1
1.962375466E3,6.501996879E1,2.550894769E1,1.978176204E1,3.724981689E1,1.600000024E0,1.805000000E2,5.804755508E0,3.790092468E0,2.500000000E0,3.000000000E1
1.963374274E3,6.501995515E1,2.550894860E1,1.961337068E1,3.708142090E1,1.289999962E0,1.776000061E2,5.806244458E0,3.790092468E0,2.500000000E0,3.000000000E1
1.964375181E3,6.501994176E1,2.550894834E1,1.947812145E1,3.694616699E1,1.500000000E0,1.806999969E2,5.807741253E0,3.790092468E0,2.500000000E0,3.000000000E1
1.965378733E3,6.501992832E1,2.550894656E1,1.920517709E1,3.667321777E1,1.409999967E0,1.840000000E2,5.809233011E0,3.790092468E0,2.500000000E0,3.000000000E1
1.966375318E3,6.501991495E1,2.550894394E1,1.868943494E1,3.615747070E1,1.500000000E0,1.838999939E2,5.810705298E0,3.790092468E0,2.500000000E0,3.000000000E1
1.967377279E3,6.501990174E1,2.550894181E1,1.825230597E1,3.572033691E1,1.279999971E0,1.803000031E2,5.812106845E0,3.790092468E0,2.500000000E0,3.000000000E1
1.968374612E3,6.501988914E1,2.550894260E1,1.806462715E1,3.553265381E1,1.190000057E0,1.801000061E2,5.813729282E0,3.790092468E0,2.500000000E0,3.000000000E1
1.969377884E3,6.501987455E1,2.550894221E1,1.812340911E1,3.559143066E1,1.750000000E0,1.796999969E2,5.815335342E0,3.790092468E0,2.500000000E0,3.000000000E1
1.970377490E3,6.501986021E1,2.550893812E1,1.821313622E1,3.568115234E1,1.269999981E0,1.836999969E2,5.816956442E0,3.790092468E0,2.500000000E0,3.000000000E1
1.971375566E3,6.501984575E1,2.550893372E1,1.768170861E1,3.514971924E1,1.740000010E0,1.831000061E2,5.818679915E0,3.790092468E0,2.500000000E0,3.000000000E1
1.972375228E3,6.501983034E1,2.550892978E1,1.781031547E1,3.527832031E1,1.580000043E0,1.828000031E2,5.820320027E0,3.790092468E0,2.500000000E0,3.000000000E1
1.973377092E3,6.501981564E1,2.550892691E1,1.751515487E1,3.498315430E1,1.470000029E0,1.791999969E2,5.821889718E0,3.790092468E0,2.500000000E0,3.000000000E1
1.974376431E3,6.501980155E1,2.550892486E1,1.721639289E1,3.468438721E1,1.409999967E0,1.833000031E2,5.823518737E0,3.790092468E0,2.500000000E0,3.000000000E1
1.975377891E3,6.501978697E1,2.550892147E1,1.698299989E1,3.445098877E1,1.539999962E0,1.818999939E2,5.825025578E0,3.790092468E0,2.500000000E0,3.000000000E1
1.976380138E3,6.501977348E1,2.550891842E1,1.743545852E1,3.490344238E1,1.159999967E0,1.813999939E2,5.826427933E0,3.790092468E0,2.500000000E0,3.000000000E1
1.977374294E3,6.501976093E1,2.550891547E1,1.724076105E1,3.470874023E1,1.360000014E0,1.825000000E2,5.827959103E0,3.790092468E0,2.500000000E0,3.000000000E1
1.978376212E3,6.501974721E1,2.550891269E1,1.741703565E1,3.488500977E1,1.409999967E0,1.815000000E2,5.829649108E0,3.790092468E0,2.500000000E0,3.000000000E1
1.979375015E3,6.501973210E1,2.550890881E1,1.781102325E1,3.527899170E1,1.580000043E0,1.791999969E2,5.831208736E0,3.790092468E0,2.500000000E0,3.000000000E1
1.980374175E3,6.501971814E1,2.550890559E1,1.793615052E1,3.540411377E1,1.230000019E0,1.786000061E2,5.832777032E0,3.790092468E0,2.500000000E0,3.000000000E1
1.981377079E3,6.501970412E1,2.550890195E1,1.796099709E1,3.542895508E1,1.629999995E0,1.841000061E2,5.834559266E0,3.790092468E0,2.500000000E0,3.000000000E1
1.982376161E3,6.501968823E1,2.550889698E1,1.850195775E1,3.596990967E1,1.700000048E0,1.836000061E2,5.836146826E0,3.790092468E0,2.500000000E0,3.000000000E1
1.983372502E3,6.501967412E1,2.550889182E1,1.866517122E1,3.613311768E1,1.379999995E0,1.851000061E2,5.837735899E0,3.790092468E0,2.500000000E0,3.000000000E1
1.984369803E3,6.501965989E1,2.550888870E1,1.899385082E1,3.646179199E1,1.700000048E0,1.801999969E2,5.839427754E0,3.790092468E0,2.500000000E0,3.000000000E1
1.985369661E3,6.501964471E1,2.550888625E1,1.882155411E1,3.628948975E1,1.570000052E0,1.801999969E2,5.841112421E0,3.790092468E0,2.500000000E0,3.000000000E1
1.986373850E3,6.501962957E1,2.550888491E1,1.911916693E1,3.658709717E1,1.600000024E0,1.780000000E2,5.842900241E0,3.790092468E0,2.500000000E0,3.000000000E1
1.987378925E3,6.501961350E1,2.550888613E1,1.889920167E1,3.636712646E1,1.750000000E0,1.791999969E2,5.844461421E0,3.790092468E0,2.500000000E0,3.000000000E1
1.988374719E3,6.501959946E1,2.550888620E1,1.831668700E1,3.578460693E1,1.200000048E0,1.858999939E2,5.846168999E0,3.790092468E0,2.500000000E0,3.000000000E1
1.989376615E3,6.501958413E1,2.550888406E1,1.807999822E1,3.554791260E1,1.909999967E0,1.816999969E2,5.848082441E0,3.790092468E0,2.500000000E0,3.000000000E1
1.990376482E3,6.501956706E1,2.550887891E1,1.802574446E1,3.549365234E1,1.730000019E0,1.861999969E2,5.849802742E0,3.790092468E0,2.500000000E0,3.000000000E1
1.991373835E3,6.501955169E1,2.550887473E1,1.779241285E1,3.526031494E1,1.659999967E0,1.818999939E2,5.851386839E0,3.790092468E0,2.500000000E0,3.000000000E1
1.992375373E3,6.501953755E1,2.550887062E1,1.802624390E1,3.549414062E1,1.379999995E0,1.816999969E2,5.853071194E0,3.790092468E0,2.500000000E0,3.000000000E1
1.993376618E3,6.501952248E1,2.550886699E1,1.838605177E1,3.585394287E1,1.809999943E0,1.831000061E2,5.854639864E0,3.790092468E0,2.500000000E0,3.000000000E1
1.994375933E3,6.501950843E1,2.550886398E1,1.875495346E1,3.622283936E1,1.330000043E0,1.828000031E2,5.856187992E0,3.790092468E0,2.500000000E0,3.000000000E1
1.995374422E3,6.501949464E1,2.550885944E1,1.896003688E1,3.642791748E1,1.669999957E0,1.828999939E2,5.857854022E0,3.790092468E0,2.500000000E0,3.000000000E1
1.996374276E3,6.501947986E1,2.550885362E1,1.916658562E1,3.663446045E1,1.639999986E0,1.830000000E2,5.859294270E0,3.790092468E0,2.500000000E0,3.000000000E1
1.997378236E3,6.501946713E1,2.550884796E1,1.884060189E1,3.630847168E1,1.190000057E0,1.823999939E2,5.860889525E0,3.790092468E0,2.500000000E0,3.000000000E1
1.998375454E3,6.501945290E1,2.550884364E1,1.873849549E1,3.620635986E1,1.809999943E0,1.810000000E2,5.862658640E0,3.790092468E0,2.500000000E0,3.000000000E1
1.999374678E3,6.501943701E1,2.550884175E1,1.920780053E1,3.667565918E1,1.679999948E0,1.813000031E2,5.864143500E0,3.790092468E0,2.500000000E0,3.000000000E1
2.000375581E3,6.501942367E1,2.550884032E1,1.922697035E1,3.669482422E1,1.340000033E0,1.831999969E2,5.865614277E0,3.790092468E0,2.500000000E0,3.000000000E1
2.001374782E3,6.501941045E1,2.550883930E1,1.932054195E1,3.678839111E1,1.529999971E0,1.801999969E2,5.867192133E0,3.790092468E0,2.500000000E0,3.000000000E1
2.002379078E3,6.501939626E1,2.550883932E1,1.913225341E1,3.660009766E1,1.570000052E0,1.785000000E2,5.868997940E0,3.790092468E0,2.500000000E0,3.000000000E1
2.003377723E3,6.501938002E1,2.550883927E1,1.885638015E1,3.632421875E1,1.919999957E0,1.813000031E2,5.870745335E0,3.790092468E0,2.500000000E0,3.000000000E1
2.004375359E3,6.501936431E1,2.550884018E1,1.858191040E1,3.604974365E1,1.509999990E0,1.811000061E2,5.872324470E0,3.790092468E0,2.500000000E0,3.000000000E1
2.005374445E3,6.501935013E1,2.550884203E1,1.816040633E1,3.562823486E1,1.500000000E0,1.816999969E2,5.873855202E0,3.790092468E0,2.500000000E0,3.000000000E1
2.006376535E3,6.501933639E1,2.550884404E1,1.834760570E1,3.581542969E1,1.409999967E0,1.793000031E2,5.875473913E0,3.790092468E0,2.500000000E0,3.000000000E1
2.007375137E3,6.501932187E1,2.550884651E1,1.837812804E1,3.584594727E1,1.659999967E0,1.801000061E2,5.877105238E0,3.790092468E0,2.500000000E0,3.000000000E1
2.008373436E3,6.501930732E1,2.550885096E1,1.825697781E1,3.572479248E1,1.519999981E0,1.755000000E2,5.878747509E0,3.790092468E0,2.500000000E0,3.000000000E1
2.009375709E3,6.501929272E1,2.550885624E1,1.840914294E1,3.587695312E1,1.580000043E0,1.763000031E2,5.880360280E0,3.790092468E0,2.500000000E0,3.000000000E1
2.010373869E3,6.501927838E1,2.550886139E1,1.862252625E1,3.609033203E1,1.519999981E0,1.756000061E2,5.881910427E0,3.790092468E0,2.500000000E0,3.000000000E1
2.011370011E3,6.501926458E1,2.550886607E1,1.856234986E1,3.603015137E1,1.379999995E0,1.783000031E2,5.883659632E0,3.790092468E0,2.500000000E0,3.000000000E1
2.012370488E3,6.501924916E1,2.550887344E1,1.895828945E1,3.642608643E1,1.879999995E0,1.720000000E2,5.885456043E0,3.790092468E0,2.500000000E0,3.000000000E1
2.013376641E3,6.501923338E1,2.550888164E1,1.851481257E1,3.598260498E1,1.600000024E0,1.711999969E2,5.887114682E0,3.790092468E0,2.500000000E0,3.000000000E1
2.014370175E3,6.501921880E1,2.550888910E1,1.869816641E1,3.616595459E1,1.580000043E0,1.726999969E2,5.888692064E0,3.790092468E0,2.500000000E0,3.000000000E1
2.015371047E3,6.501920500E1,2.550889688E1,1.843889299E1,3.590667725E1,1.470000029E0,1.726999969E2,5.890247156E0,3.790092468E0,2.500000000E0,3.000000000E1
2.016378936E3,6.501919139E1,2.550890450E1,1.822716591E1,3.569494629E1,1.570000052E0,1.705000000E2,5.891961525E0,3.790092468E0,2.500000000E0,3.000000000E1
2.017377046E3,6.501917638E1,2.550891284E1,1.809612772E1,3.556390381E1,1.740000010E0,1.725000000E2,5.893629518E0,3.790092468E0,2.500000000E0,3.000000000E1
2.018376884E3,6.501916187E1,2.550892185E1,1.777319474E1,3.524096680E1,1.509999990E0,1.661000061E2,5.895211601E0,3.790092468E0,2.500000000E0,3.000000000E1
2.019377451E3,6.501914798E1,2.550892915E1,1.801910940E1,3.548687744E1,1.500000000E0,1.711999969E2,5.896828934E0,3.790092468E0,2.500000000E0,3.000000000E1
2.020375248E3,6.501913392E1,2.550893797E1,1.780109572E1,3.526885986E1,1.529999971E0,1.675000000E2,5.898511737E0,3.790092468E0,2.500000000E0,3.000000000E1
2.021374883E3,6.501911933E1,2.550894749E1,1.731849474E1,3.478625488E1,1.659999967E0,1.686999969E2,5.900171984E0,3.790092468E0,2.500000000E0,3.000000000E1
2.022378079E3,6.501910491E1,2.550895666E1,1.745839131E1,3.492614746E1,1.470000029E0,1.668000031E2,5.901695472E0,3.790092468E0,2.500000000E0,3.000000000E1
2.023375838E3,6.501909198E1,2.550896739E1,1.745595320E1,3.492370605E1,1.350000024E0,1.633999939E2,5.902876421E0,3.790092468E0,2.500000000E0,3.000000000E1
2.024375415E3,6.501908205E1,2.550897631E1,1.707521835E1,3.454296875E1,8.600000143E-1,1.678999939E2,5.904023691E0,3.790092468E0,2.500000000E0,3.000000000E1
2.025374549E3,6.501907217E1,2.550898335E1,1.711684697E1,3.458459473E1,1.190000057E0,1.668999939E2,5.905251240E0,3.790092468E0,2.500000000E0,3.000000000E1
2.026374964E3,6.501906146E1,2.550898969E1,1.672237977E1,3.419012451E1,1.090000033E0,1.681000061E2,5.906622976E0,3.790092468E0,2.500000000E0,3.000000000E1
2.027377043E3,6.501904948E1,2.550899666E1,1.677542270E1,3.424316406E1,1.460000038E0,1.686999969E2,5.908151022E0,3.790092468E0,2.500000000E0,3.000000000E1
2.028374736E3,6.501903610E1,2.550900408E1,1.671310963E1,3.418084717E1,1.460000038E0,1.681999969E2,5.909510228E0,3.790092468E0,2.500000000E0,2.800000000E1
2.029374481E3,6.501902415E1,2.550901017E1,1.673008087E1,3.419781494E1,1.149999976E0,1.711999969E2,5.910815229E0,3.790092468E0,2.500000000E0,2.900000000E1
2.030374632E3,6.501901251E1,2.550901372E1,1.659788236E1,3.406561279E1,1.330000043E0,1.746000061E2,5.912257114E0,3.790092468E0,2.500000000E0,2.900000000E1
2.031374268E3,6.501899967E1,2.550901801E1,1.644865538E1,3.391638184E1,1.360000014E0,1.733000031E2,5.913628313E0,3.790092468E0,2.500000000E0,2.900000000E1
2.032374630E3,6.501898750E1,2.550902272E1,1.638921084E1,3.385693359E1,1.309999943E0,1.723000031E2,5.915008975E0,3.790092468E0,2.500000000E0,3.000000000E1
2.033376773E3,6.501897525E1,2.550902752E1,1.642083077E1,3.388854980E1,1.379999995E0,1.718999939E2,5.916229068E0,3.790092468E0,2.500000000E0,3.000000000E1
2.034375189E3,6.501896433E1,2.550903006E1,1.641820976E1,3.388592529E1,9.900000095E-1,1.723000031E2,5.917172276E0,3.790092468E0,2.500000000E0,3.000000000E1
2.035374952E3,6.501895596E1,2.550903332E1,1.669940127E1,3.416711426E1,8.700000048E-1,1.718999939E2,5.917988964E0,3.790092468E0,2.500000000E0,2.900000000E1
2.036373769E3,6.501894917E1,2.550903995E1,1.682458599E1,3.429229736E1,6.800000072E-1,1.716000061E2,5.918815490E0,3.790092468E0,2.500000000E0,2.900000000E1
2.037369563E3,6.501894398E1,2.550905255E1,1.663043356E1,3.409814453E1,8.399999738E-1,1.713000031E2,5.920031965E0,3.790092468E0,2.500000000E0,2.900000000E1
2.038368815E3,6.501893796E1,2.550907418E1,1.670971792E1,3.417742920E1,1.320000052E0,1.265000000E2,5.921349064E0,3.790092468E0,2.500000000E0,3.000000000E1
2.039376216E3,6.501893136E1,2.550909747E1,1.675885092E1,3.422656250E1,1.110000014E0,1.255999985E2,5.922736657E0,3.790092468E0,2.500000000E0,3.000000000E1
2.040378247E3,6.501892374E1,2.550912087E1,1.693780604E1,3.440551758E1,1.399999976E0,1.328000031E2,5.924493877E0,3.790092468E0,2.500000000E0,3.000000000E1
2.041376332E3,6.501891345E1,2.550914927E1,1.724505744E1,3.471276855E1,1.850000024E0,1.328999939E2,5.926185641E0,3.790092468E0,2.500000000E0,3.000000000E1
2.042375297E3,6.501890458E1,2.550917854E1,1.789032093E1,3.535803223E1,1.379999995E0,1.245999985E2,5.927630168E0,3.790092468E0,2.500000000E0,3.000000000E1
2.043376852E3,6.501889901E1,2.550920633E1,1.824548335E1,3.571319580E1,1.340000033E0,1.103000031E2,5.928950865E0,3.790092468E0,2.500000000E0,3.000000000E1
2.044375782E3,6.501889560E1,2.550923327E1,1.821356016E1,3.568127441E1,1.110000014E0,1.101999969E2,5.930454774E0,3.790092468E0,2.500000000E0,3.000000000E1
2.045376612E3,6.501889316E1,2.550926477E1,1.873620155E1,3.620391846E1,1.570000052E0,1.024000015E2,5.931782329E0,3.790092468E0,2.500000000E0,3.000000000E1
2.046374609E3,6.501889164E1,2.550929281E1,1.890697533E1,3.637469482E1,8.600000143E-1,1.020999985E2,5.933407375E0,3.790092468E0,2.500000000E0,3.000000000E1
2.047381974E3,6.501888908E1,2.550932688E1,1.877861550E1,3.624633789E1,1.950000048E0,1.075999985E2,5.935042449E0,3.790092468E0,2.500000000E0,3.000000000E1
2.048375393E3,6.501888648E1,2.550936115E1,1.922270439E1,3.669042969E1,1.039999962E0,1.073000031E2,5.936629937E0,3.790092468E0,2.500000000E0,3.000000000E1
2.049375426E3,6.501888362E1,2.550939427E1,1.984855620E1,3.731628418E1,1.740000010E0,1.040999985E2,5.938467782E0,3.790092468E0,2.500000000E0,3.000000000E1
2.050374768E3,6.501888056E1,2.550943273E1,2.018833570E1,3.765606689E1,1.590000033E0,9.809999847E1,5.939890295E0,3.790092468E0,2.500000000E0,3.000000000E1
2.051377765E3,6.501887769E1,2.550946225E1,2.011618987E1,3.758392334E1,8.999999762E-1,1.016999969E2,5.941348456E0,3.790092468E0,2.500000000E0,3.000000000E1
2.052378198E3,6.501887488E1,2.550949258E1,2.046915378E1,3.793688965E1,1.570000052E0,9.700000000E1,5.942390692E0,3.790092468E0,2.500000000E0,3.000000000E1
2.053376550E3,6.501887278E1,2.550951421E1,2.040189136E1,3.786962891E1,3.600000143E-1,9.709999847E1,5.942594615E0,3.790092468E0,2.500000000E0,3.000000000E1
2.054377715E3,6.501887224E1,2.550951836E1,1.990115867E1,3.736889648E1,7.099999785E-1,9.719999695E1,5.943583150E0,3.790092468E0,2.500000000E0,3.000000000E1
2.055377491E3,6.501886853E1,2.550949923E1,1.902323239E1,3.649096680E1,1.629999995E0,2.470000000E2,5.945770035E0,3.790092468E0,2.500000000E0,3.000000000E1
2.056374182E3,6.501886497E1,2.550945343E1,1.836314349E1,3.583087158E1,1.950000048E0,2.633999939E2,5.947804438E0,3.790092468E0,2.500000000E0,3.000000000E1
2.057378438E3,6.501886399E1,2.550941017E1,1.788908858E1,3.535681152E1,1.480000019E0,2.626000061E2,5.949815862E0,3.790092468E0,2.500000000E0,3.000000000E1
2.058374703E3,6.501886420E1,2.550936734E1,1.748723780E1,3.495495605E1,1.889999986E0,2.710000000E2,5.951991838E0,3.790092468E0,2.500000000E0,3.000000000E1
2.059373674E3,6.501886517E1,2.550932106E1,1.706194963E1,3.452966309E1,1.870000005E0,2.696000061E2,5.953806516E0,3.790092468E0,2.500000000E0,3.000000000E1
2.060380146E3,6.501886496E1,2.550928242E1,1.603009364E1,3.349780273E1,1.350000024E0,2.648999939E2,5.955436614E0,3.790092468E0,2.500000000E0,3.000000000E1
2.061377136E3,6.501886514E1,2.550924771E1,1.588165994E1,3.334936523E1,1.480000019E0,2.685000000E2,5.957043869E0,3.790092468E0,2.500000000E0,3.000000000E1
2.062377992E3,6.501886638E1,2.550921361E1,1.566468331E1,3.313238525E1,1.440000057E0,2.696000061E2,5.958897891E0,3.790092468E0,2.500000000E0,3.000000000E1
2.063370037E3,6.501886923E1,2.550917471E1,1.584303137E1,3.331072998E1,1.879999995E0,2.750000000E2,5.960770403E0,3.790092468E0,2.500000000E0,3.000000000E1
2.064370436E3,6.501887171E1,2.550913527E1,1.564949241E1,3.311718750E1,1.590000033E0,2.713999939E2,5.962451029E0,3.790092468E0,2.500000000E0,2.900000000E1
2.065380281E3,6.501887437E1,2.550910004E1,1.570735673E1,3.317504883E1,1.529999971E0,2.755000000E2,5.963878573E0,3.790092468E0,2.500000000E0,3.000000000E1
2.066376581E3,6.501887752E1,2.550907057E1,1.540633352E1,3.287402344E1,1.110000014E0,2.823999939E2,5.965113589E0,3.790092468E0,2.500000000E0,3.000000000E1
2.067379100E3,6.501888032E1,2.550904512E1,1.498470451E1,3.245239258E1,1.100000024E0,2.820000000E2,5.966923218E0,3.790092468E0,2.500000000E0,3.000000000E1
2.068374993E3,6.501888127E1,2.550900665E1,1.501669088E1,3.248437500E1,2.240000010E0,2.628999939E2,5.968955595E0,3.790092468E0,2.500000000E0,3.000000000E1
2.069378690E3,6.501888060E1,2.550896340E1,1.472458166E1,3.219226074E1,1.669999957E0,2.677000122E2,5.970712532E0,3.790092468E0,2.500000000E0,3.000000000E1
2.070376549E3,6.501887993E1,2.550892602E1,1.428202012E1,3.174969482E1,1.679999948E0,2.662999878E2,5.972500522E0,3.790092468E0,2.500000000E0,3.000000000E1
2.071376948E3,6.501888038E1,2.550888796E1,1.426627712E1,3.173394775E1,1.720000029E0,2.713999939E2,5.974248635E0,3.790092468E0,2.500000000E0,3.000000000E1
2.072374357E3,6.501888124E1,2.550885079E1,1.376194745E1,3.122961426E1,1.629999995E0,2.702000122E2,5.975811942E0,3.790092468E0,2.500000000E0,3.000000000E1
2.073378775E3,6.501888184E1,2.550881753E1,1.353349635E1,3.100115967E1,1.360000014E0,2.687000122E2,5.977476927E0,3.790092468E0,2.500000000E0,3.000000000E1
2.074371237E3,6.501888275E1,2.550878214E1,1.368102194E1,3.114868164E1,1.639999986E0,2.746000061E2,5.979359881E0,3.790092468E0,2.500000000E0,3.000000000E1
2.075369426E3,6.501888451E1,2.550874226E1,1.359984900E1,3.106750488E1,1.769999981E0,2.760000000E2,5.980584341E0,3.790092468E0,2.500000000E0,3.000000000E1
2.076375551E3,6.501888632E1,2.550871654E1,1.363927993E1,3.110693359E1,4.799999893E-1,2.746000061E2,5.981110487E0,3.790092468E0,2.500000000E0,3.000000000E1
2.077377654E3,6.501888745E1,2.550870566E1,1.333923192E1,3.080688477E1,2.300000042E-1,2.746000061E2,5.981837133E0,3.790092468E0,2.500000000E0,3.000000000E1
2.078375698E3,6.501888880E1,2.550869052E1,1.376977513E1,3.123742676E1,6.499999762E-1,2.746000061E2,5.982695112E0,3.790092468E0,2.500000000E0,3.000000000E1
2.079375561E3,6.501888994E1,2.550867245E1,1.408148328E1,3.154913330E1,3.899999857E-1,2.746000061E2,5.983674696E0,3.790092468E0,2.500000000E0,3.000000000E1
2.080378716E3,6.501888933E1,2.550865164E1,1.440649801E1,3.187414551E1,8.399999738E-1,2.746000061E2,5.985467776E0,3.790092468E0,2.500000000E0,3.000000000E1
2.081376397E3,6.501888606E1,2.550861425E1,1.467939148E1,3.214703369E1,2.099999905E0,2.562999878E2,5.987523658E0,3.790092468E0,2.500000000E0,3.000000000E1
2.082374744E3,6.501888223E1,2.550857142E1,1.486408995E1,3.233172607E1,1.620000005E0,2.567000122E2,5.989358912E0,3.790092468E0,2.500000000E0,3.000000000E1
2.083372751E3,6.501887990E1,2.550853273E1,1.476503500E1,3.223266602E1,1.669999957E0,2.567999878E2,5.991257279E0,3.790092468E0,2.673228502E0,3.000000000E1
2.084369917E3,6.501887814E1,2.550849252E1,1.484810892E1,3.231573486E1,1.769999981E0,2.567999878E2,5.993009871E0,4.603708267E0,3.013387680E0,3.000000000E1
2.085373061E3,6.501887682E1,2.550845533E1,1.483230540E1,3.229992676E1,1.529999971E0,2.567999878E2,5.994914192E0,6.051470280E0,3.356308937E0,2.800000000E1
2.086373322E3,6.501887529E1,2.550841494E1,1.473251794E1,3.220013428E1,1.840000033E0,2.567999878E2,5.996600305E0,8.050158501E0,3.757622004E0,2.600000000E1
2.087374086E3,6.501887687E1,2.550837923E1,1.469205505E1,3.215966797E1,1.360000014E0,2.707000122E2,5.998220067E0,6.537086010E0,4.033122540E0,2.000000000E1
2.088370434E3,6.501888139E1,2.550834644E1,1.456821679E1,3.203582764E1,1.600000024E0,2.812000122E2,6.000361337E0,6.919590950E0,4.306907654E0,1.600000000E1
2.089380805E3,6.501889255E1,2.550830928E1,1.441343188E1,3.188104248E1,2.160000086E0,3.021000061E2,6.002641839E0,7.414129734E0,4.431202412E0,1.600000000E1
2.090371890E3,6.501890638E1,2.550827342E1,1.439042080E1,3.185803223E1,1.840000033E0,3.057999878E2,6.004680706E0,8.670080185E0,4.641950130E0,1.100000000E1
2.091371491E3,6.501892006E1,2.550824451E1,1.424027277E1,3.170788574E1,1.769999981E0,3.100000000E2,6.006960099E0,1.065915489E1,4.907664776E0,1.000000000E1
2.092375309E3,6.501893519E1,2.550821176E1,1.370291764E1,3.117053223E1,2.069999933E0,3.088999939E2,6.008936856E0,1.263357353E1,5.292219162E0,1.100000000E1
2.093374001E3,6.501894674E1,2.550817976E1,1.336417206E1,3.083178711E1,1.720000029E0,3.093999939E2,6.011048378E0,1.383867741E1,5.354100704E0,1.400000000E1
2.094374530E3,6.501895079E1,2.550813583E1,1.283927318E1,3.030688477E1,2.079999924E0,2.946000061E2,6.012634812E0,1.437666035E1,5.453752995E0,1.400000000E1
2.095372125E3,6.501893873E1,2.550815388E1,1.195389939E1,2.942150879E1,0.000000000E0,NaN,6.013734993E0,1.575212097E1,7.833769798E0,1.500000000E1
2.096371311E3,6.501893001E1,2.550816495E1,1.153367414E1,2.900128174E1,0.000000000E0,NaN,6.016564555E0,1.667897034E1,8.020377159E0,1.400000000E1
2.097373025E3,6.501892733E1,2.550810503E1,1.050798593E1,2.797558594E1,2.819999933E0,2.807999878E2,6.019721402E0,1.561482906E1,7.479327202E0,1.400000000E1
2.098371399E3,6.501893044E1,2.550803821E1,1.108007478E1,2.854766846E1,1.779999971E0,2.752999878E2,6.022194026E0,1.429553604E1,6.798584461E0,1.300000000E1
2.099374417E3,6.501893760E1,2.550798836E1,1.105596894E1,2.852355957E1,2.119999886E0,2.911000061E2,6.025159085E0,1.200610161E1,6.333657265E0,1.200000000E1
2.100373120E3,6.501894416E1,2.550792716E1,1.157172052E1,2.903930664E1,2.039999962E0,2.918999939E2,6.028166297E0,1.144829464E1,6.433768749E0,1.100000000E1
2.101374630E3,6.501894901E1,2.550786416E1,1.337940405E1,3.084698486E1,1.940000057E0,2.838999939E2,6.030382002E0,8.937985420E0,5.253499985E0,9.000000000E0
2.102375090E3,6.501894924E1,2.550781698E1,1.271180667E1,3.017938232E1,1.110000014E0,2.830000000E2,6.031863210E0,7.097438335E0,4.134023190E0,1.000000000E1
2.103373718E3,6.501894534E1,2.550778682E1,1.419667465E1,3.166424561E1,9.499999881E-1,2.835000000E2,6.033539892E0,5.239124298E0,3.570012093E0,1.500000000E1
2.104371847E3,6.501893976E1,2.550775365E1,1.349617979E1,3.096374512E1,1.610000014E0,2.610000000E2,6.035427546E0,4.265089989E0,2.838311434E0,1.600000000E1
2.105373625E3,6.501893520E1,2.550771493E1,1.346035804E1,3.092791748E1,1.529999971E0,2.663999939E2,6.037280496E0,3.790092468E0,2.500000000E0,1.700000000E1
2.106372928E3,6.501893326E1,2.550767574E1,1.300491873E1,3.047247314E1,1.789999962E0,2.726000061E2,6.038891739E0,3.790092468E0,2.500000000E0,1.700000000E1
