"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.581927143E0,-1.507321239E0,-1.207829714E0,-2.672282696E0,3.297266252E0
1.586912039E0,-1.369074702E0,-1.184751749E0,-2.797017574E0,3.331862776E0
1.591896934E0,-1.229366541E0,-1.145923257E0,-2.933382034E0,3.380711813E0
1.596881466E0,-1.102455735E0,-1.067159653E0,-3.062314987E0,3.425202396E0
1.601866362E0,-9.928952456E-1,-9.482827783E-1,-3.162405491E0,3.447591868E0
1.606851257E0,-8.815712929E-1,-8.439362049E-1,-3.245778561E0,3.467632438E0
1.611836153E0,-7.921741009E-1,-7.321612835E-1,-3.257639885E0,3.431591114E0
1.616821049E0,-6.982918978E-1,-6.104903221E-1,-3.308082104E0,3.435653826E0
1.621805945E0,-6.190031767E-1,-5.046821833E-1,-3.287248611E0,3.382879317E0
1.626790476E0,-5.540990829E-1,-4.479231834E-1,-3.271805763E0,3.348488304E0
1.631775372E0,-5.058487654E-1,-4.112073183E-1,-3.264162064E0,3.328622599E0
1.636760268E0,-4.669724703E-1,-3.751258850E-1,-3.187925816E0,3.243709870E0
1.641745164E0,-4.303601980E-1,-3.514380455E-1,-3.131714821E0,3.180622002E0
1.646730059E0,-4.054918289E-1,-2.970839739E-1,-3.007112026E0,3.048836704E0
1.651714955E0,-4.113787413E-1,-2.744294405E-1,-2.883541107E0,2.925637247E0
1.656699487E0,-3.929557800E-1,-2.618385553E-1,-2.760996342E0,2.801084517E0
1.661684382E0,-3.763448000E-1,-2.691226006E-1,-2.579682827E0,2.620844496E0
1.666669278E0,-3.515229225E-1,-2.700459957E-1,-2.380297184E0,2.421220331E0
1.671654174E0,-3.416898251E-1,-2.624233961E-1,-2.217693806E0,2.259155548E0
1.676639070E0,-3.078074455E-1,-2.680131197E-1,-2.096389294E0,2.135749172E0
1.681623966E0,-2.946827412E-1,-2.820630074E-1,-1.932583332E0,1.975164751E0
1.686608497E0,-2.611840963E-1,-3.021079302E-1,-1.783674240E0,1.827834820E0
1.691593393E0,-2.640100718E-1,-2.852154970E-1,-1.699676991E0,1.743545546E0
1.696578289E0,-2.739627361E-1,-2.652130127E-1,-1.589539051E0,1.634633879E0
1.701563184E0,-2.000755072E-1,-2.972298861E-1,-1.462836266E0,1.506076277E0
1.706548080E0,-1.689749956E-1,-2.547448874E-1,-1.374482155E0,1.408065588E0
1.711532976E0,-1.447789669E-1,-2.526663542E-1,-1.262262344E0,1.295417871E0
1.716517455E0,-1.011989117E-1,-2.194106579E-1,-1.188305855E0,1.212622390E0
1.721502351E0,-4.348528385E-2,-1.791422367E-1,-1.095183372E0,1.110589722E0
1.726487247E0,-2.227175236E-2,-1.152619123E-1,-1.040300369E0,1.046903146E0
1.731472143E0,-1.177489758E-2,-9.705221653E-2,-9.782342911E-1,9.831073742E-1
1.736457039E0,-1.975631714E-2,-8.147251606E-2,-9.616060257E-1,9.652534546E-1
1.741441934E0,-2.551722527E-2,-6.585443020E-2,-1.004759789E0,1.007238883E0
1.746426466E0,-3.414368629E-2,-6.447649002E-2,-1.040686607E0,1.043240923E0
1.751411362E0,-8.407700062E-2,-1.247608662E-2,-1.069499969E0,1.072872210E0
1.756396257E0,-1.420788765E-1,4.701066017E-2,-1.084095955E0,1.094376740E0
1.761381153E0,-1.988477707E-1,1.018558741E-1,-1.067802429E0,1.090924875E0
1.766366049E0,-2.641928196E-1,1.378118992E-1,-1.035084724E0,1.077121327E0
1.771350945E0,-2.808880806E-1,1.713910103E-1,-9.787969589E-1,1.032626011E0
1.776335476E0,-3.206131458E-1,2.071090937E-1,-9.395542145E-1,1.014124789E0
1.781320372E0,-3.618534803E-1,2.232209444E-1,-8.838310242E-1,9.807766364E-1
1.786305268E0,-4.143602848E-1,2.362605333E-1,-7.973308563E-1,9.291124688E-1
1.791290164E0,-5.236798525E-1,2.580081224E-1,-6.777477264E-1,8.945114643E-1
1.796275059E0,-6.345481873E-1,3.190752268E-1,-5.633049011E-1,9.065168580E-1
1.801259955E0,-6.389609575E-1,3.496619463E-1,-4.419116974E-1,8.519510140E-1
1.806244434E0,-6.227872372E-1,3.947337866E-1,-3.182287216E-1,8.030866854E-1
1.811229330E0,-5.642329454E-1,4.468531609E-1,-2.280101776E-1,7.550001359E-1
1.816214226E0,-5.296633244E-1,4.201481342E-1,-2.021608353E-1,7.056462961E-1
1.821199122E0,-4.539757967E-1,4.103399515E-1,-1.783151627E-1,6.373924984E-1
1.826184018E0,-3.776496649E-1,4.222627878E-1,-1.994533539E-1,6.005886877E-1
1.831168914E0,-2.502268553E-1,4.132474661E-1,-3.013095856E-1,5.693631650E-1
1.836153445E0,-1.622837782E-1,4.241940975E-1,-4.096021652E-1,6.115967551E-1
1.841138341E0,-1.208299398E-1,4.528061152E-1,-5.267210007E-1,7.050306836E-1
1.846123237E0,-6.642580032E-2,5.186262131E-1,-6.671018600E-1,8.475909553E-1
1.851108132E0,-1.373183727E-2,6.004600525E-1,-8.045082092E-1,1.003979231E0
1.856093028E0,-1.106011868E-2,6.626919508E-1,-8.912801743E-1,1.110703965E0
1.861077924E0,8.791685104E-4,7.363564968E-1,-9.419441223E-1,1.195608796E0
1.866062455E0,1.218378544E-2,7.378046513E-1,-9.351396561E-1,1.191213803E0
1.871047299E0,2.994620800E-2,7.340958118E-1,-9.331369400E-1,1.187660720E0
1.876032247E0,1.071965694E-2,7.156273127E-1,-8.738508224E-1,1.129536463E0
1.881017143E0,-2.655029297E-3,7.181266546E-1,-7.646017075E-1,1.048965544E0
1.886002039E0,-2.209210396E-2,7.103892565E-1,-6.700029373E-1,9.767522167E-1
1.890986934E0,-5.490601063E-2,6.611403227E-1,-5.828161240E-1,8.830604909E-1
1.895971414E0,-4.620480537E-2,6.517558098E-1,-4.456920624E-1,7.909247335E-1
1.900956309E0,-3.687155247E-2,6.079287529E-1,-3.399772644E-1,6.975108747E-1
1.905941205E0,-1.504933834E-2,5.536679029E-1,-2.201957703E-1,5.960375882E-1
1.910926101E0,-4.558801651E-3,5.153000355E-1,-9.592056274E-2,5.241714067E-1
1.915910997E0,1.166653633E-2,4.880267382E-1,4.243850708E-2,4.900073797E-1
1.920895893E0,1.247215271E-2,4.622825384E-1,1.901159286E-1,5.000047662E-1
1.925880424E0,6.417036057E-4,4.929029942E-1,3.877763748E-1,6.271557146E-1
1.930865320E0,-3.068888187E-2,4.959853888E-1,5.660696030E-1,7.532450522E-1
1.935850216E0,-4.763591290E-2,4.526848793E-1,7.465648651E-1,8.743865724E-1
1.940835112E0,-6.657576561E-2,3.679695129E-1,8.600053787E-1,9.377863011E-1
1.945820007E0,-8.937412500E-2,2.780879736E-1,9.232902527E-1,9.683932806E-1
1.950804903E0,-1.298846006E-1,1.786236763E-1,9.914751053E-1,1.015775227E0
1.955789382E0,-1.852892041E-1,1.078567505E-1,1.074131966E0,1.095319427E0
1.960774278E0,-2.073267698E-1,8.241105080E-2,1.101980209E0,1.124338184E0
1.965759174E0,-3.105443120E-1,1.152205467E-2,1.142045975E0,1.183570672E0
1.970744070E0,-3.488278985E-1,-4.002141953E-2,1.134540558E0,1.187629948E0
1.975728966E0,-3.892704844E-1,-7.924604416E-2,1.098652840E0,1.168267738E0
1.980713862E0,-4.101868272E-1,-1.011140347E-1,1.048737526E0,1.130631540E0
1.985698393E0,-5.119488835E-1,-1.434080601E-1,9.082574844E-1,1.052420633E0
1.990683289E0,-6.016213894E-1,-1.838607788E-1,8.253688812E-1,1.037779780E0
1.995668184E0,-6.921881437E-1,-2.625994682E-1,7.590799332E-1,1.060323183E0
2.000653080E0,-7.919411063E-1,-3.763282299E-1,6.564645767E-1,1.095326158E0
2.005637976E0,-8.230281472E-1,-4.765039682E-1,5.890216827E-1,1.118650037E0
2.010622872E0,-7.963470817E-1,-6.053490639E-1,5.491609573E-1,1.141137117E0
2.015607351E0,-7.898167968E-1,-7.549910545E-1,6.512041092E-1,1.271962600E0
2.020592247E0,-7.806058526E-1,-8.436996937E-1,8.706789017E-1,1.441962697E0
2.025577143E0,-7.694919109E-1,-9.623004198E-1,1.271712303E0,1.770703838E0
2.030562039E0,-8.400009274E-1,-1.020082593E0,1.734461784E0,2.180487958E0
2.035546934E0,-9.884617329E-1,-1.065929532E0,2.180302620E0,2.620492679E0
2.040531830E0,-1.114838362E0,-1.067913175E0,2.648090363E0,3.065238276E0
2.045516362E0,-1.277512074E0,-9.635667801E-1,3.171836853E0,3.552611302E0
2.050501257E0,-1.577727556E0,-8.104385138E-1,3.802249908E0,4.195609514E0
2.055486153E0,-1.807981014E0,-7.092397213E-1,4.396410942E0,4.806271476E0
2.060471049E0,-1.961760044E0,-7.409152985E-1,4.732800484E0,5.176568204E0
2.065455945E0,-2.028261185E0,-8.684982061E-1,4.814876556E0,5.296335414E0
2.070440789E0,-2.114106417E0,-1.090046644E0,4.645875931E0,5.219368812E0
2.075425372E0,-2.147340298E0,-1.409937263E0,4.209672928E0,4.931565634E0
2.080410216E0,-2.056611061E0,-1.692513585E0,3.501807213E0,4.399648287E0
2.085395059E0,-1.926792979E0,-1.885256886E0,2.668140411E0,3.792848266E0
2.090379903E0,-1.965893507E0,-1.931494594E0,2.050090790E0,3.434862573E0
2.095364747E0,-1.927714467E0,-1.870015144E0,1.507804871E0,3.080018707E0
2.100349591E0,-1.825939059E0,-1.773399353E0,8.804330826E-1,2.693354994E0
2.105334330E0,-1.692801118E0,-1.616258740E0,3.540859222E-1,2.367117399E0
2.110319174E0,-1.560363412E0,-1.380820870E0,-1.214790344E-2,2.083638122E0
2.115304018E0,-1.491127133E0,-1.104645252E0,-2.834587097E-1,1.877245349E0
2.120288862E0,-1.495012879E0,-7.992097139E-1,-3.885984421E-1,1.739197638E0
2.125273705E0,-1.505878448E0,-5.317851305E-1,-2.897911072E-1,1.623097105E0
2.130258549E0,-1.462595105E0,-3.696857691E-1,2.442455292E-2,1.508790432E0
2.135243341E0,-1.353659272E0,-3.180215359E-1,3.481292725E-1,1.433431238E0
2.140228184E0,-1.295896411E0,-3.869467974E-1,6.003255844E-1,1.479684473E0
2.145213028E0,-1.321991444E0,-4.840795994E-1,9.320993423E-1,1.688432296E0
2.150197872E0,-1.343381047E0,-7.104308605E-1,1.405596733E0,2.070045126E0
2.155182716E0,-1.316821814E0,-9.087771177E-1,1.803260803E0,2.410735378E0
2.160167559E0,-1.274465799E0,-1.043763161E0,1.996509552E0,2.588388495E0
2.165152351E0,-1.403180122E0,-1.085244179E0,2.225196838E0,2.845728440E0
2.170137195E0,-1.474210978E0,-1.091575623E0,2.451300621E0,3.061651528E0
2.175122039E0,-1.512374401E0,-1.054224372E0,2.641705513E0,3.221377558E0
2.180106882E0,-1.578010559E0,-1.017134428E0,2.705982208E0,3.293481362E0
2.185091726E0,-1.571240902E0,-1.005109310E0,2.663841248E0,3.251936791E0
2.190076570E0,-1.529023170E0,-9.901914001E-1,2.544435501E0,3.129303898E0
2.195061309E0,-1.476476192E0,-9.707810879E-1,2.321874619E0,2.917790193E0
2.200046153E0,-1.326768637E0,-1.002074242E0,1.936734200E0,2.552529561E0
2.205030997E0,-1.134499311E0,-9.838832021E-1,1.422971725E0,2.068807235E0
2.210015841E0,-9.547767043E-1,-9.590718150E-1,7.641372681E-1,1.554130968E0
2.215000684E0,-8.173745275E-1,-8.407588005E-1,5.596828461E-2,1.173928843E0
2.219985528E0,-7.624914050E-1,-7.500809431E-1,-5.726642609E-1,1.213243141E0
2.224970320E0,-6.444699764E-1,-7.074261904E-1,-1.119951248E0,1.473120553E0
2.229955164E0,-4.176049232E-1,-6.783616543E-1,-1.763269424E0,1.934861098E0
2.234940007E0,-2.317241430E-1,-6.045762300E-1,-2.364098549E0,2.451156961E0
2.239924851E0,-8.323466778E-2,-4.903793335E-1,-2.903682232E0,2.945975289E0
2.244909695E0,2.654552460E-3,-4.258896112E-1,-3.363396168E0,3.390254089E0
2.249894539E0,6.771731377E-2,-3.196848631E-1,-3.717447281E0,3.731782193E0
2.254879330E0,-1.067662239E-2,-1.022713184E-1,-4.004530907E0,4.005850870E0
2.259864174E0,2.549290657E-2,-1.368408203E-1,-4.229767799E0,4.232057530E0
2.264849018E0,1.185337305E-1,-1.954137087E-1,-4.357592583E0,4.363582230E0
2.269833862E0,1.994147301E-1,-2.805926800E-1,-4.431179047E0,4.444529922E0
2.274818705E0,2.785654664E-1,-3.042837381E-1,-4.471992493E0,4.490980312E0
2.279803549E0,2.801935077E-1,-3.553378582E-1,-4.479970455E0,4.502766780E0
2.284788289E0,2.383967638E-1,-4.265449047E-1,-4.471865177E0,4.498483271E0
2.289773132E0,2.136543989E-1,-4.870235920E-1,-4.423680782E0,4.455534967E0
2.294757976E0,1.420971155E-1,-5.464868546E-1,-4.397529602E0,4.433633507E0
2.299742820E0,1.103501320E-1,-6.146421432E-1,-4.321564674E0,4.366449742E0
2.304727664E0,1.094185114E-1,-6.868392229E-1,-4.262697697E0,4.319063809E0
2.309712507E0,1.207025051E-1,-7.917103767E-1,-4.208872795E0,4.284388477E0
2.314697299E0,1.112151146E-1,-8.238965273E-1,-4.207843304E0,4.289186351E0
2.319682143E0,8.639597893E-2,-8.384367228E-1,-4.173388481E0,4.257653323E0
2.324666987E0,3.222382069E-2,-7.729415894E-1,-4.184484959E0,4.255395568E0
2.329651830E0,-2.488076687E-2,-6.847338676E-1,-4.219565392E0,4.274834689E0
2.334636674E0,-5.153429508E-2,-6.284965277E-1,-4.202181339E0,4.249234246E0
2.339621518E0,-8.401489258E-2,-4.961640835E-1,-4.123034000E0,4.153630541E0
2.344606257E0,-5.088210106E-2,-3.952404261E-1,-4.049273491E0,4.068835188E0
2.349591101E0,1.393020153E-2,-2.896254063E-1,-3.949897289E0,3.960525915E0
2.354575945E0,8.836495876E-2,-2.268781662E-1,-3.798787594E0,3.806582358E0
2.359560789E0,1.767814159E-1,-1.494884491E-1,-3.608066559E0,3.615486518E0
2.364545632E0,2.332453728E-1,-9.318351746E-2,-3.377915859E0,3.387241078E0
2.369530476E0,2.480373383E-1,-2.448821068E-2,-3.096478939E0,3.106493846E0
2.374515268E0,2.136375904E-1,8.013844490E-2,-2.792518139E0,2.801824539E0
2.379500112E0,1.700814962E-1,1.508250237E-1,-2.415862083E0,2.426533641E0
2.384484955E0,1.050065756E-1,2.160577774E-1,-1.992946625E0,2.007372311E0
2.389469799E0,5.419230461E-2,2.154977322E-1,-1.624131680E0,1.639261965E0
2.394454643E0,6.066954136E-2,2.301199436E-1,-1.316356659E0,1.337696092E0
2.399439487E0,7.335186005E-3,2.478225231E-1,-9.977169037E-1,1.028060712E0
2.404424226E0,-7.684040070E-2,2.441403866E-1,-5.820255280E-1,6.358165543E-1
2.409409070E0,-1.439629793E-1,2.640880346E-1,-2.151956558E-1,3.698337461E-1
2.414393914E0,-1.676446199E-1,2.739015818E-1,1.459846497E-1,3.527581509E-1
2.419378757E0,-1.931182146E-1,2.469106913E-1,4.251594543E-1,5.282235283E-1
2.424363601E0,-2.772073746E-1,1.926304102E-1,7.206153870E-1,7.957618610E-1
2.429348445E0,-3.381944895E-1,1.850270033E-1,1.032399178E0,1.102024758E0
2.434333184E0,-3.712725639E-1,1.780264378E-1,1.351033211E0,1.412383611E0
2.439318028E0,-4.217858315E-1,1.284607649E-1,1.595266342E0,1.655077085E0
2.444302872E0,-4.847905636E-1,5.816674232E-2,1.805858612E0,1.870703233E0
2.449287716E0,-5.435874462E-1,-1.824259758E-3,2.009177208E0,2.081413869E0
2.454272559E0,-5.623978376E-1,-4.178416729E-2,2.200407982E0,2.271526476E0
2.459257403E0,-5.703597069E-1,-9.747314453E-2,2.379503250E0,2.448846040E0
2.464242195E0,-5.629436970E-1,-1.018370390E-1,2.572740555E0,2.635577802E0
2.469227039E0,-4.756710529E-1,-1.216487885E-1,2.737013817E0,2.780702431E0
2.474211882E0,-3.758205175E-1,-1.616026163E-1,2.865188599E0,2.894246391E0
2.479196726E0,-2.537770271E-1,-2.235895395E-1,2.995523453E0,3.014557317E0
2.484181570E0,-1.115573645E-1,-2.715059519E-1,3.130428314E0,3.144159977E0
2.489166414E0,2.262091637E-2,-3.171937466E-1,3.238854408E0,3.254427977E0
2.494151153E0,1.781978011E-1,-3.771222830E-1,3.287423134E0,3.313778287E0
2.499135997E0,3.035157919E-1,-4.010492563E-1,3.297867775E0,3.335999731E0
2.504120841E0,3.733385801E-1,-3.600735664E-1,3.217711449E0,3.259248631E0
2.509105684E0,3.981603384E-1,-2.780876160E-1,3.152360916E0,3.189552276E0
2.514090528E0,4.026874602E-1,-1.409714222E-1,3.109028816E0,3.138166712E0
2.519075372E0,3.274295926E-1,2.746140957E-2,3.015913010E0,3.033759310E0
2.524060112E0,2.202584743E-1,1.936124563E-1,2.951989174E0,2.966519790E0
2.529044955E0,1.330967546E-1,3.356914520E-1,2.893260002E0,2.915708651E0
2.534029799E0,7.461196184E-2,3.941751719E-1,2.870676041E0,2.898572397E0
2.539014643E0,5.376458168E-2,3.452737331E-1,2.757414818E0,2.779467765E0
2.543999487E0,1.060219407E-1,3.425240517E-1,2.613343239E0,2.637826048E0
2.548984330E0,1.441623569E-1,2.501698732E-1,2.462242126E0,2.479113559E0
2.553969122E0,2.026737928E-1,1.384166479E-1,2.349317551E0,2.362102620E0
2.558953966E0,3.255918622E-1,1.493409872E-1,2.224022865E0,2.252685175E0
2.563938809E0,3.676196635E-1,1.808518171E-1,2.246286392E0,2.283342758E0
2.568923653E0,4.209651649E-1,2.356382608E-1,2.343983650E0,2.393114375E0
2.573908497E0,4.304180741E-1,3.803659678E-1,2.512264252E0,2.577093258E0
2.578893341E0,4.274689257E-1,6.165673733E-1,2.739241600E0,2.840128439E0
2.583878080E0,3.599192500E-1,8.354076147E-1,3.077658653E0,3.209272587E0
2.588862924E0,2.385518253E-1,1.020914555E0,3.506164551E0,3.659557809E0
2.593847768E0,2.325268984E-1,9.966652393E-1,3.857657433E0,3.991106516E0
2.598832559E0,2.810959518E-1,8.092613220E-1,4.106323242E0,4.194735914E0
2.603817403E0,1.488943696E-1,6.651784182E-1,4.259837151E0,4.314028791E0
2.608802247E0,-5.223762989E-2,5.410511494E-1,4.306688309E0,4.340855826E0
2.613787039E0,-3.239403367E-1,4.044481516E-1,4.247212410E0,4.278706452E0
2.618771882E0,-5.957137346E-1,1.830317974E-1,3.931058884E0,3.980150680E0
2.623756726E0,-8.451991081E-1,-1.591277122E-2,3.514183998E0,3.614429958E0
2.628741518E0,-1.024301887E0,-1.561998129E-1,3.013462067E0,3.186619896E0
2.633726362E0,-1.187481284E0,-2.469081879E-1,2.323813438E0,2.621294404E0
2.638711205E0,-1.399247885E0,-2.847321033E-1,1.557874680E0,2.113277202E0
2.643695997E0,-1.560767770E0,-3.355433941E-1,1.057506561E0,1.914916585E0
2.648680841E0,-1.574493885E0,-4.579014778E-1,7.311086655E-1,1.795334130E0
2.653665684E0,-1.425569534E0,-5.810620785E-1,1.358280182E-1,1.545422559E0
2.658650476E0,-1.225256920E0,-6.509939432E-1,-4.626493454E-1,1.462563520E0
2.663635320E0,-1.026922345E0,-6.690602303E-1,-1.019074440E0,1.593964808E0
2.668620164E0,-8.598793149E-1,-5.934363008E-1,-1.416596413E0,1.760200124E0
2.673605007E0,-7.320300341E-1,-4.019044638E-1,-1.768079758E0,1.955377508E0
2.678589851E0,-7.009980679E-1,-1.223067045E-1,-2.052302361E0,2.172165325E0
2.683574695E0,-4.988003373E-1,-8.848047256E-2,-2.274378777E0,2.330113600E0
2.688559487E0,-3.213070035E-1,-1.270550489E-1,-2.379576206E0,2.404529912E0
2.693544330E0,-5.318385363E-2,-1.443592310E-1,-2.392088890E0,2.397030948E0
2.698529174E0,1.939350963E-1,-1.807416677E-1,-2.338446617E0,2.353425366E0
2.703513966E0,3.850195706E-1,-2.145258188E-1,-2.159019947E0,2.203549076E0
2.708498809E0,5.064181685E-1,-2.312564850E-1,-1.956884384E0,2.034535676E0
2.713483653E0,5.373137593E-1,-2.713112831E-1,-1.741705894E0,1.842784662E0
2.718468445E0,5.045089722E-1,-3.251965046E-1,-1.439372063E0,1.559510822E0
2.723453289E0,4.663028717E-1,-3.285498619E-1,-1.143241882E0,1.277648379E0
2.728438132E0,3.873801529E-1,-3.247364759E-1,-8.125991821E-1,9.569924725E-1
2.733422924E0,1.845778525E-1,-3.524452448E-1,-4.641561508E-1,6.113326153E-1
2.738407768E0,-2.447625995E-2,-3.547627926E-1,-1.289167404E-1,3.782528946E-1
2.743392612E0,-2.399662435E-1,-3.133975267E-1,2.602434158E-1,4.727879475E-1
2.748377403E0,-4.761163294E-1,-2.892404795E-1,6.101760864E-1,8.262334238E-1
2.753362247E0,-7.231092453E-1,-2.524703741E-1,9.451150894E-1,1.216499405E0
2.758347091E0,-9.849802256E-1,-2.405285835E-1,1.210391998E0,1.578951815E0
2.763331882E0,-1.263601303E0,-2.474427223E-1,1.403981209E0,1.905014275E0
2.768316726E0,-1.530294180E0,-3.247431517E-1,1.540594101E0,2.195606653E0
2.773301570E0,-1.754634023E0,-4.254279137E-1,1.618092537E0,2.424448993E0
2.778286362E0,-1.940009952E0,-5.097591877E-1,1.639117241E0,2.590405059E0
2.783271205E0,-2.058552265E0,-6.098101139E-1,1.532183647E0,2.637630098E0
2.788256049E0,-2.136866093E0,-6.729347110E-1,1.304709435E0,2.592547884E0
2.793240893E0,-2.105964661E0,-6.968874931E-1,1.004767418E0,2.435220092E0
2.798225737E0,-2.040368795E0,-7.434124351E-1,6.180858612E-1,2.257830153E0
2.803210580E0,-1.923505306E0,-7.782878876E-1,1.017007828E-1,2.077485920E0
2.808195372E0,-1.749127388E0,-7.887718081E-1,-2.884397507E-1,1.940310561E0
2.813180216E0,-1.556817055E0,-7.882715464E-1,-6.555919647E-1,1.864095544E0
2.818165059E0,-1.296778321E0,-7.422858477E-1,-1.155415535E0,1.888811095E0
2.823149851E0,-1.076882839E0,-7.001029253E-1,-1.670694351E0,2.107377605E0
2.828134695E0,-9.022185206E-1,-6.128934622E-1,-2.101188660E0,2.367410070E0
2.833119539E0,-7.827901840E-1,-5.131119490E-1,-2.430580616E0,2.604566466E0
2.838104330E0,-6.475157738E-1,-4.431906939E-1,-2.685560226E0,2.797843526E0
2.843089174E0,-5.158101916E-1,-3.378888369E-1,-2.868836403E0,2.934357055E0
2.848074018E0,-3.947243094E-1,-2.186006308E-1,-2.911261559E0,2.946020600E0
2.853058809E0,-2.909803391E-1,-1.021668911E-1,-2.915894508E0,2.932157638E0
2.858043653E0,-1.944588423E-1,-4.610419273E-2,-2.897113323E0,2.903998183E0
2.863028497E0,-1.263860464E-1,2.364444733E-2,-2.835791588E0,2.838705061E0
2.868013289E0,-2.185463905E-2,-3.201723099E-3,-2.796505451E0,2.796592679E0
2.872998132E0,-7.674896717E-2,7.190155983E-2,-2.748102188E0,2.750113793E0
2.877982976E0,-1.853770018E-2,-6.697630882E-2,-2.621263027E0,2.622184076E0
2.882967820E0,1.477999091E-1,-2.881097794E-1,-2.509356976E0,2.530162937E0
2.887952664E0,1.163175106E-1,-3.047126532E-1,-2.433788776E0,2.455546247E0
2.892937507E0,2.298645377E-1,-4.235346317E-1,-2.351342678E0,2.400214924E0
2.897922299E0,3.117147386E-1,-5.394376516E-1,-2.233241081E0,2.318517799E0
2.902907143E0,1.999979615E-1,-5.237205029E-1,-2.206136703E0,2.276251635E0
2.907891987E0,1.559574604E-1,-6.201426983E-1,-2.193423271E0,2.284733101E0
2.912876778E0,4.089764953E-1,-8.830223083E-1,-2.156941414E0,2.366302270E0
2.917861622E0,5.048268437E-1,-1.001127124E0,-2.113449097E0,2.392440750E0
2.922846466E0,4.997236133E-1,-9.818561077E-1,-2.127475262E0,2.395812199E0
2.927831257E0,3.368125856E-1,-9.209322929E-1,-2.151114464E0,2.364075388E0
2.932816101E0,5.011991262E-1,-1.002158999E0,-2.088843346E0,2.370398647E0
2.937800945E0,5.045582652E-1,-9.957180023E-1,-2.010161400E0,2.299300380E0
2.942785737E0,3.641700745E-1,-9.161757231E-1,-2.001153946E0,2.230832785E0
2.947770580E0,2.255814075E-1,-7.829283476E-1,-1.937353611E0,2.101714249E0
2.952755424E0,1.384084821E-1,-6.942470074E-1,-1.852342606E0,1.983005029E0
2.957740268E0,8.365094662E-3,-5.951313972E-1,-1.796425819E0,1.892457947E0
2.962725059E0,-5.766040087E-2,-5.220472813E-1,-1.695330620E0,1.774825061E0
2.967709903E0,-8.950549364E-2,-4.370465279E-1,-1.561077595E0,1.623571421E0
2.972694695E0,-1.190394759E-1,-2.977182865E-1,-1.367317677E0,1.404408845E0
2.977679539E0,-1.224670410E-1,-1.886956692E-1,-1.183293343E0,1.204486350E0
2.982664382E0,-9.498047829E-2,-1.251020432E-1,-9.657173157E-1,9.784077607E-1
2.987649174E0,-4.723072052E-4,-4.760932922E-2,-8.149137497E-1,8.163034306E-1
2.992634018E0,6.810462475E-2,-2.336239815E-2,-6.756753922E-1,6.795007558E-1
2.997618862E0,1.136849523E-1,-1.437425613E-2,-5.119562149E-1,5.246237257E-1
3.002603653E0,2.252763510E-1,-2.508068085E-2,-4.505691528E-1,5.043719226E-1
3.007588497E0,4.081894457E-1,-7.658815384E-2,-5.583343506E-1,6.958603423E-1
3.012573341E0,5.649333000E-1,-9.860467911E-2,-7.346982956E-1,9.320161489E-1
3.017558132E0,5.954294205E-1,-1.370501518E-2,-8.769350052E-1,1.060065576E0
3.022542976E0,5.643720627E-1,8.067321777E-2,-9.733715057E-1,1.128040815E0
3.027527820E0,5.578730702E-1,1.801760197E-1,-9.811716080E-1,1.142971340E0
3.032512664E0,5.499938726E-1,2.733786106E-1,-1.017799377E0,1.188757628E0
3.037497507E0,6.152705550E-1,3.250260353E-1,-1.085758209E0,1.289600973E0
3.042482351E0,6.556493044E-1,3.289415836E-1,-1.094400406E0,1.317494146E0
3.047467143E0,6.256045699E-1,3.215210438E-1,-9.985475540E-1,1.221414785E0
3.052451987E0,6.567551494E-1,3.177487850E-1,-8.440189362E-1,1.115643124E0
3.057436830E0,5.796066523E-1,3.994088173E-1,-7.864942551E-1,1.055483059E0
3.062421622E0,5.426510572E-1,4.330928326E-1,-6.777496338E-1,9.702495234E-1
3.067406466E0,6.699328423E-1,4.169754982E-1,-4.726028442E-1,9.197999933E-1
3.072391309E0,5.141611695E-1,5.160491467E-1,-1.974744797E-1,7.547612869E-1
